field, time, ra, dec, az, alt, airmass, ha, FU1_ra, FU1_dec, FU1_Delta_ra, FU1_Delta_dec, FU1_distance, FU1_Delta_Teff, FU1_X_calculated, FU1_Y_calculated, FU1_X_observed, FU1_Y_observed, FU2_ra, FU2_dec, FU2_Delta_ra, FU2_Delta_dec, FU2_distance, FU2_Delta_Teff, FU2_X_calculated, FU2_Y_calculated, FU2_X_observed, FU2_Y_observed, FU3_ra, FU3_dec, FU3_Delta_ra, FU3_Delta_dec, FU3_distance, FU3_Delta_Teff, FU3_X_calculated, FU3_Y_calculated, FU3_X_observed, FU3_Y_observed, FU4_ra, FU4_dec, FU4_Delta_ra, FU4_Delta_dec, FU4_distance, FU4_Delta_Teff, FU4_X_calculated, FU4_Y_calculated, FU4_X_observed, FU4_Y_observed, FU5_ra, FU5_dec, FU5_Delta_ra, FU5_Delta_dec, FU5_distance, FU5_Delta_Teff, FU5_X_calculated, FU5_Y_calculated, FU5_X_observed, FU5_Y_observed 
TOI-1231_W_2020-03-16.fits, 1611803518.761454, 157.08379290167557, -52.54991757023564, 136.7258004599502, 45.4775175212293, 1.4025730103228489, -0.9113298599255533, 157.37235780719914, -52.67911137584211, 0.2885649055235717, -0.12919380560646943, 18433.616521533935, -831.9799999999996, 14904670, 12626439, 14858810.0, 12608675.0, 157.44307486972193, -52.44542365051457, 0.3592819680463606, 0.10449391972107236, 20525.28418346426, -90.78999999999951, 14638809, 8607428, 14618241.0, 8600760.0, 157.10811391969585, -52.2233709941161, 0.024321018020287966, 0.3265465761195401, 27668.885113507153, -355.0399999999995, 15956082, 74056, 15930860.0, 57184.0, 156.9570043433426, -52.57519522177893, -0.12678855833297575, -0.025277651543284207, 6851.979450948211, -313.4499999999998, 6183061, 20689670, 6207177.0, 20665430.0, 157.02494006947177, -52.76709153735131, -0.058852832203797334, -0.21717396711567005, 18626.000197556357, -382.14999999999964, 15878984, 15255723, 15857031.0, 15220167.0 
HD32727_W, 1570696382.6496649, 76.1846142775175, -29.787078106787735, 179.743904536541, 89.4729949447277, 1.0000423028484557, 2.976026787331161e-05, 76.40769984320517, -29.9712219481878, 0.22308556568766846, -0.1841438414000649, 22603.97546018243, 2474.9300000000003, 16430650, 7983301, 16418462, 7984135, 76.61392566269244, -29.789343942873085, 0.42931138517494105, -0.002265836085349804, 31542.571266937666, 241.57000000000062, 10060399, -6560434, 10064998, -6561470, 76.30989741837274, -29.83720624428586, 0.12528314085524528, -0.05012813749812395, 10128.268056162551, 2378.9300000000003, -9276059, 21206762, -9263260, 21203120, 75.92611193137283, -29.93211007356388, -0.2585023461446667, -0.14503196677614483, 22598.6143466111, 1268.4700000000003, 22272326, 21583058, 22297515, 21571500, 76.06515913977073, -30.096319551378095, -0.11945513774676897, -0.3092414445903593, 27604.1350073369, 1844.2600000000002, 21559222, 7370941, 21561623, 7370037 
TOI-797_W_2020-01-11.fits, 1606888594.5, 107.8703855682406, -74.65445181786512, 173.52097075479676, 43.70927754473995, 1.4471791180475053, -0.3128035328283074, 108.2269711524106, -74.99133714874851, 0.35658558417000563, -0.33688533088339057, 29605.778601963284, 56.720000000000255, 7829734, -5006379, 7792850.0, -5007680.0, 108.42969409249032, -74.6402404637716, 0.5593085242497295, 0.01421135409351848, 12591.328797426233, -218.63999999999987, 5471893, 11932964, 5462702.0, 11920180.0, 108.53690959509078, -74.42073299219857, 0.6665240268501833, 0.233718825666557, 24844.599155877346, 286.0100000000002, -30728, -1672153, -63040.0, -1678758.0, 107.63370211078201, -74.4708556186717, -0.23668345745858232, 0.18359619919341696, 16413.212272385674, -99.07999999999993, -5185788, 7062391, -5204762.0, 7061060.0, 107.03107113857226, -74.61968507443343, -0.8393144296683346, 0.03476674343168895, 19040.49575085775, 2152.0299999999997, -9193841, 6706138, -9228330.0, 6716684.0 
TOI-797_W_2020-01-11.fits, 1607836603.7, 107.8701904601927, -74.65450313707436, 173.81209408655732, 43.79030335663893, 1.4450428225790553, -0.29790945232620647, 108.22676365754084, -74.99138940665775, 0.3565731973481405, -0.3368862695833883, 29605.766455502417, 56.720000000000255, 7828723, -5006644, 7790298.0, -5006828.0, 108.42950211642831, -74.6402944015843, 0.5593116562356073, 0.014208735490058189, 12591.099936268236, -218.63999999999987, 5471459, 11933027, 5461560.0, 11922800.0, 108.53672580728343, -74.42078603037947, 0.6665353470907291, 0.23371710669488266, 24844.424732542564, 286.0100000000002, -31258, -1671964, -62868.0, -1675163.0, 107.63351347473618, -74.47090620097212, -0.23667698545652627, 0.1835969361022336, 16413.23902430328, -99.07999999999993, -5186009, 7062431, -5206762.0, 7064347.0, 107.03087476278482, -74.61973403543826, -0.8393156974078835, 0.03476910163610114, 19040.706429841528, 2152.0299999999997, -9194331, 6706147, -9226339.0, 6719441.0 
TOI-797_W_2020-01-11.fits, 1608440875.683964, 107.87006609475628, -74.65453584824309, 175.4540062970793, 44.17297279518705, 1.435076736508584, -0.2159911277230595, 108.2266313965021, -74.99142271614734, 0.35656530174581746, -0.3368868679042549, 29605.654689789233, 56.720000000000255, 7826088, -5007250, 7797390.0, -5005359.0, 108.42937974728203, -74.6403287818874, 0.5593136525257449, 0.014207066355680809, 12589.844078812177, -218.63999999999987, 5470302, 11933899, 5464615.0, 11921477.0, 108.53660865751408, -74.42081983725788, 0.6665425627577974, 0.233716010985205, 24843.50071411852, 286.0100000000002, -31599, -1671029, -58647.0, -1677740.0, 107.63339323468666, -74.4709384424358, -0.23667286006961774, 0.18359740580729067, 16413.42961837287, -99.07999999999993, -5185644, 7062120, -5201995.0, 7060740.0, 107.03074958933965, -74.61976524345737, -0.8393165054166332, 0.03477060478572014, 19041.873829234264, 2152.0299999999997, -9195322, 6705334, -9226652.0, 6715749.0 
TOI-797_W_2020-01-11.fits, 1610933867.950094, 107.86955300025271, -74.65467079950417, 167.95101682175016, 41.06457538076877, 1.5222803776037517, -0.6364712782314284, 108.22608572698161, -74.99156013570611, 0.3565327267289007, -0.33688933620193495, 29605.44079710591, 56.720000000000255, 7838312, -5003677, 7770923.0, -5009712.0, 108.42887488809163, -74.64047061940303, 0.5593218878389195, 0.014200180101141768, 12596.356350221326, -218.63999999999987, 5476487, 11929459, 5453514.0, 11920623.0, 108.53612533218558, -74.42095930913531, 0.6665723319328691, 0.23371149036886152, 24848.876870744785, 286.0100000000002, -30498, -1676444, -79280.0, -1674532.0, 107.63289716041153, -74.47107145595062, -0.23665583984117688, 0.18359934355355279, 16413.211768840345, -99.07999999999993, -5188691, 7063280, -5220415.0, 7070000.0, 107.0302331618236, -74.61989399328074, -0.8393198384291054, 0.03477680622343371, 19036.019942036106, 2152.0299999999997, -9191764, 6710108, -9232192.0, 6729428.0 
TOI-797_W_2020-01-11.fits, 1614994597.97692, 107.8687172048113, -74.6548906078005, 183.51872207513892, 44.34158682496377, 1.4307490889007994, 0.16697197983426781, 108.2251968686476, -74.9917839640171, 0.35647966383629637, -0.3368933562166063, 29604.209012450352, 56.720000000000255, 7820152, -5007375, 7814795.0, -4995288.0, 108.42805250471241, -74.64070164460962, 0.5593352999011074, 0.01418896319087537, 12584.062672446315, -218.63999999999987, 5468380, 11939367, 5470023.0, 11932120.0, 108.53533802693393, -74.42118648136427, 0.6666208221226242, 0.23370412643622274, 24839.928922718078, 286.0100000000002, -27091, -1667578, -39230.0, -1669444.0, 107.63208909015472, -74.47128810819223, -0.2366281146565825, 0.1836024996082699, 16415.213013390865, -99.07999999999993, -5180971, 7058825, -5189961.0, 7058227.0, 107.02939193916706, -74.62010370023273, -0.8393252656442485, 0.03478690756776359, 19047.484315446964, 2152.0299999999997, -9197027, 6699912, -9213632.0, 6709990.0 
HD21137_W, 1570690736.432247, 51.13961139920884, -29.05863310399728, 278.61572025073394, 88.71763042542806, 1.0002505196559144, 0.025418805788643466, 51.35961273501931, -29.10010036710369, 0.22000133581047265, -0.04146726310640858, 16646.08729739296, -2280.9300000000003, 16371249, 20077787, 16340790, 20073794, 51.566711109966825, -29.25877964347712, 0.4270997107579859, -0.20014653947983874, 35836.47570132116, -1563.7300000000005, -5862878, -11759966, -5861067, -11765910, 51.0141561029638, -28.77301516618853, -0.12545529624503615, 0.2856179378087518, 25903.774331365083, 103.00999999999931, 22488094, 9107872, 22494400, 9114270, 50.92820156337917, -29.102873319124072, -0.2114098358296701, -0.04424021512679133, 16073.113274166353, -881.75, 14531385, 16623791, 14561274, 16615990, 50.879035473751465, -29.425085230276213, -0.26057592545737407, -0.36645212627893287, 36506.29282912921, -918.0900000000001, 22995747, -4099709, 22999777, -4096872 
HD11638_W, 1565602791.658445, 28.86387876550136, 10.456762031135726, 350.94815117937054, 49.87926318229802, 1.307722501968514, 0.10330872876856807, 28.603863147857997, 10.284309091655768, -0.260015617643365, -0.17245293947995854, 26107.835855979363, -911.8199999999997, -21581331, 8958627, -21599240, 8932900, 28.906749719253018, 10.297627422686315, 0.04287095375165606, -0.15913460844941163, 13915.991857046618, -431.1800000000003, -11160612, 15952588, -11177690, 15940780, 28.971486298972295, 10.826678734212045, 0.10760753347093299, 0.36991670307631885, 32583.494406212336, 82.64000000000033, 11913365, -7434690, 11904680, -7427862, 28.826985312005295, 10.657157058352116, -0.03689345349606654, 0.20039502721638947, 17249.348221848133, -1018.6000000000004, -7876681, 7217083, -7854265, 7216686, 28.472453471515408, 10.427998416694702, -0.3914252939859537, -0.028763614441023932, 32684.330013118204, -885.3299999999999, -8417983, -8024403, -8392985, -8026495 
EG274FU5_W_2020-03-02.fits, 1583221053.0, 246.48197231672847, -39.20416189854615, 117.55885711019788, 54.77620724936218, 1.224131863442239, -0.7206209425785053, 246.56365338844302, -39.37209786841643, 0.08168107171454153, -0.16793596987028536, 15188.38386171829, -499.5300000000002, 5435516, 9360805, 5416740.0, 9358112.0, 246.97700176814195, -39.24288224172553, 0.49502945141347254, -0.038720343179385, 32639.540634250676, -224.39000000000033, 7396586, -8402418, 7366277.0, -8396160.0, 246.70976420130117, -39.02293179616183, 0.22779188457269584, 0.18123010238431903, 21430.08208894617, -122.17000000000007, -2426990, 1960185, -2433710.0, 1970314.0, 246.34979880253297, -38.88447148369702, -0.13217351419550027, 0.3196904148491271, 28419.51008147622, -806.3000000000002, -9247995, -4266285, -9268722.0, -4251613.0, 246.23380211150396, -39.275038422562695, -0.24817020522451116, -0.07087652401654765, 17327.59935649471, 4528.42, 39910, 6440834, 24882.0, 6438216.0 
EG274FU5_W_2020-03-02.fits, 1583830609.1, 246.4823003125905, -39.204204732756615, 133.56957218312652, 74.44757579250376, 1.0380060373474291, -0.25338723626907367, 246.56398183559256, -39.372140643792534, 0.08168152300206089, -0.16793591103591865, 15187.647286038682, -499.5300000000002, 5426661, 9358244, 5418889.0, 9355653.0, 246.97733008378313, -39.24292432913435, 0.4950297711926339, -0.03871959637773159, 32633.682066673846, -224.39000000000033, 7386967, -8398495, 7369478.0, -8398110.0, 246.71009168930706, -39.02297434367587, 0.22779137671656713, 0.18123038908074562, 21424.822640959563, -122.17000000000007, -2427208, 1965538, -2430330.0, 1969533.0, 246.35012570759807, -38.88451463178748, -0.1321746049924286, 0.3196901009691331, 28419.946265318165, -806.3000000000002, -9247603, -4266873, -9263222.0, -4255129.0, 246.23413049337498, -39.27508175159168, -0.24816981921551928, -0.0708770188350627, 17333.579493585898, 4528.42, 36052, 6434675, 27475.0, 6433302.0 
