field,time,temperature,ra,dec,az,alt,airmass,ha,FU1_ra,FU1_dec,FU1_Delta_ra,FU1_Delta_dec,FU1_distance,FU1_Delta_Teff,FU1_X_calculated,FU1_Y_calculated,FU1_X_observed,FU1_Y_observed,FU1_Delta_X,FU1_Delta_Y,FU2_ra,FU2_dec,FU2_Delta_ra,FU2_Delta_dec,FU2_distance,FU2_Delta_Teff,FU2_X_calculated,FU2_Y_calculated,FU2_X_observed,FU2_Y_observed,FU2_Delta_X,FU2_Delta_Y,FU3_ra,FU3_dec,FU3_Delta_ra,FU3_Delta_dec,FU3_distance,FU3_Delta_Teff,FU3_X_calculated,FU3_Y_calculated,FU3_X_observed,FU3_Y_observed,FU3_Delta_X,FU3_Delta_Y,FU4_ra,FU4_dec,FU4_Delta_ra,FU4_Delta_dec,FU4_distance,FU4_Delta_Teff,FU4_X_calculated,FU4_Y_calculated,FU4_X_observed,FU4_Y_observed,FU4_Delta_X,FU4_Delta_Y,FU5_ra,FU5_dec,FU5_Delta_ra,FU5_Delta_dec,FU5_distance,FU5_Delta_Teff,FU5_X_calculated,FU5_Y_calculated,FU5_X_observed,FU5_Y_observed,FU5_Delta_X,FU5_Delta_Y 
LEHPM2848_W_2020-11-05.fits,1605919185.8,9.4,43.427077707681164,-18.362195271716065,84.75627952920927,48.774425113688395,1.3295736228562773,-0.7634227347698763,43.186594120866864,-18.659589963106082,-0.2404835868142996,-0.29739469139001784,31735.91162740019,269.0799999999999,-18698155.0,-1662437.0,-18700063.0,-1667783.0,-19417024.0,-25107753.0,43.44978280138616,-18.583274111136852,0.022705093704992407,-0.22107883942078743,18806.52356354055,1283.13,-16413634.0,15420181.0,-16411359.0,15419730.0,-17259912.0,-7442617.0,43.51428533114167,-18.20640537972004,0.08720762346050748,0.1557898919960259,14947.768924789,976.1300000000001,2374603.0,8605999.0,2380160.0,8607688.0,2002776.0,-14799481.0,43.24295753352635,-18.07092701598609,-0.1841201741548133,0.2912682557299746,28774.909419976357,-876.8699999999999,-2893407.0,-5335087.0,-2886967.0,-5340116.0,-2616557.0,-28644956.0,43.14493493424051,-18.273149981793996,-0.2821427734406541,0.08904528992206906,23896.789109641093,340.8000000000002,-14239550.0,4357361.0,-14238609.0,4351431.0,-14268336.0,-19173444.0
LEHPM2848_W_2020-11-05.fits,1606006674.9,13.4,43.42710971585977,-18.362184080478457,81.32151692547673,53.56832575820696,1.2429066993588158,-0.6668020597581954,43.1866260972053,-18.659578701898553,-0.24048361865447276,-0.2973946214200964,31737.406510637105,269.0799999999999,-18700902.0,-1662204.0,-18703550.0,-1665210.0,-19420511.0,-25105180.0,43.4498147549415,-18.58326292992107,0.022705039081728273,-0.22107884944261258,18806.933413635626,1283.13,-16415005.0,15422342.0,-16417456.0,15424688.0,-17266009.0,-7437659.0,43.514317373492894,-18.206394218796273,0.08720765763312244,0.15578986168218378,14946.447353939526,976.1300000000001,2375042.0,8607391.0,2383490.0,8612082.0,2006106.0,-14795087.0,43.242989606821645,-18.0709159549697,-0.18412010903812615,0.2912681255087577,28775.298384551326,-876.8699999999999,-2892847.0,-5335529.0,-2881430.0,-5336698.0,-2611020.0,-28641538.0,43.144967020120966,-18.273138751730496,-0.28214269573880557,0.0890453287479609,23898.22795843078,340.8000000000002,-14240331.0,4356149.0,-14237397.0,4350128.0,-14267124.0,-19174747.0
LEHPM2848_W_2020-11-05.fits,1606091765.6,13.6,43.42714084657658,-18.3621731960399,84.13970029629432,49.68731931153777,1.3114321305873349,-0.7450754890238294,43.18665719695476,-18.6595677494082,-0.24048364962181523,-0.29739455336829934,31736.214402779045,269.0799999999999,-18698745.0,-1662363.0,-18701048.0,-1664530.0,-19418009.0,-25104500.0,43.44984583253245,-18.583252055229583,0.02270498595587611,-0.2210788591896815,18806.610915966987,1283.13,-16413925.0,15420640.0,-16418801.0,15426100.0,-17267354.0,-7436247.0,43.51434853744552,-18.206383363840565,0.08720769086894364,0.15578983219933562,14947.499977979985,976.1300000000001,2374662.0,8606278.0,2383610.0,8615074.0,2006226.0,-14792095.0,43.24302080086999,-18.070905197182494,-0.18412004570658524,0.29126799885740695,28774.98224285967,-876.8699999999999,-2893340.0,-5335166.0,-2881941.0,-5334587.0,-2611531.0,-28639427.0,43.14499822640952,-18.273127829530385,-0.2821426201670576,0.08904536650951655,23897.074597548344,340.8000000000002,-14239733.0,4357141.0,-14237417.0,4353301.0,-14267144.0,-19171574.0
LEHPM2848_W_2020-11-05.fits,1606264151.5,15.2,43.427203914536335,-18.362151145190147,83.99628054975952,49.89661762358488,1.3073888558020328,-0.7408676935800864,43.186720202177476,-18.659545560691683,-0.24048371235885924,-0.297394415501536,31736.282556282247,269.0799999999999,-18698916.0,-1662317.0,-18701316.0,-1662799.0,-19418277.0,-25102769.0,43.44990879286409,-18.583230024126465,0.022704878327758138,-0.22107887893631784,18806.63031273335,1283.13,-16414002.0,15420770.0,-16414031.0,15426090.0,-17262584.0,-7436257.0,43.51441167273798,-18.206361372720387,0.08720775820164306,0.15578977246975967,14947.439519312633,976.1300000000001,2374654.0,8606338.0,2384055.0,8612792.0,2006671.0,-14794377.0,43.24308399713346,-18.070883402916664,-0.18411991740287448,0.29126774227348307,28774.998999075957,-876.8699999999999,-2893368.0,-5335181.0,-2881030.0,-5334278.0,-2610620.0,-28639118.0,43.14506144747059,-18.2731057021792,-0.2821424670657464,0.08904544301094575,23897.13922226602,340.8000000000002,-14239804.0,4357113.0,-14236924.0,4352776.0,-14266651.0,-19172099.0
LEHPM2848_W_2020-11-05.fits,1606436351.1,15.9,43.42726691434093,-18.36212911819456,84.3152083629024,49.43040953200488,1.316453595961793,-0.7502451126512009,43.186783139312716,-18.659523395978226,-0.24048377502821694,-0.2973942777836669,31736.130214747864,269.0799999999999,-18698688.0,-1662301.0,-18700520.0,-1661729.0,-19417481.0,-25101699.0,43.44997168515681,-18.583208016856137,0.02270477081587785,-0.22107889866157748,18806.586875610235,1283.13,-16413876.0,15420585.0,-16415603.0,15427309.0,-17264156.0,-7435038.0,43.51447473980257,-18.206339405389894,0.08720782546163974,0.15578971280466547,14947.574688586288,976.1300000000001,2374582.0,8606192.0,2385310.0,8617045.0,2007926.0,-14790124.0,43.243147125102915,-18.07086163222769,-0.18411978923801797,0.2912674859668698,28774.96165206812,-876.8699999999999,-2893480.0,-5335133.0,-2879592.0,-5332947.0,-2609182.0,-28637787.0,43.14512460021099,-18.27308359876483,-0.28214231412994195,0.08904551942972816,23896.994875832595,340.8000000000002,-14239763.0,4357263.0,-14237399.0,4354069.0,-14267126.0,-19170806.0
LEHPM2848_W_2020-11-05.fits,1606522980.6,13.8,43.42729860803703,-18.362118036948818,83.14186572763886,51.11673764080465,1.2846427024368605,-0.7163074779117089,43.18681480148131,-18.659512245449864,-0.24048380655571577,-0.29739420850104636,31736.67056802369,269.0799999999999,-18699689.0,-1662211.0,-18700598.0,-1664774.0,-19417559.0,-25104744.0,43.45000332476621,-18.583196945533693,0.022704716729180063,-0.22107890858487522,18806.738586499436,1283.13,-16414377.0,15421371.0,-16417559.0,15424159.0,-17266112.0,-7438188.0,43.51450646733555,-18.20632835416025,0.08720785929852326,0.1557896827885692,14947.095946837562,976.1300000000001,2374729.0,8606695.0,2383925.0,8614232.0,2006541.0,-14792937.0,43.24317888327559,-18.070850679923648,-0.18411972476143745,0.2912673570251698,28775.09735640136,-876.8699999999999,-2893294.0,-5335286.0,-2882200.0,-5334102.0,-2611790.0,-28638942.0,43.1451563708454,-18.27307247907461,-0.28214223719162845,0.08904555787420776,23897.51009386724,340.8000000000002,-14240051.0,4356835.0,-14237642.0,4353475.0,-14267369.0,-19171400.0
LEHPM2848_W_2020-11-05.fits,1606609362.3,15.0,43.42733021107548,-18.362106987406417,82.57356349727611,51.90382185072084,1.270686491936679,-0.7004396942633155,43.186846373082425,-18.659501126823013,-0.24048383799305384,-0.2973941394165962,31736.912955385687,269.0799999999999,-18700151.0,-1662160.0,-18702732.0,-1664718.0,-19419693.0,-25104688.0,43.450034873872674,-18.583185905886197,0.02270466279719585,-0.22107891847977967,18806.804349264457,1283.13,-16414604.0,15421733.0,-16416970.0,15426591.0,-17265523.0,-7435756.0,43.514538104114116,-18.206317334548118,0.08720789303863796,0.15578965285829938,14946.881868662707,976.1300000000001,2374791.0,8606919.0,2384540.0,8615775.0,2007156.0,-14791394.0,43.24321055060615,-18.070839758954115,-0.18411966046932804,0.2912672284523019,28775.161373450355,-876.8699999999999,-2893221.0,-5335357.0,-2879140.0,-5334854.0,-2608730.0,-28639694.0,43.14518805060207,-18.2730613911977,-0.28214216047340557,0.08904559620871666,23897.744339871606,340.8000000000002,-14240191.0,4356647.0,-14237547.0,4350721.0,-14267274.0,-19174154.0
LEHPM2848_W_2020-11-05.fits,1606781302.1,17.5,43.42739311583799,-18.362084993690264,83.57906217983474,50.498527031238076,1.2959944699486219,-0.7287619674773209,43.18690921526994,-18.659478995596537,-0.24048390056804436,-0.2973940019062731,31736.475958282826,269.0799999999999,-18699389.0,-1662197.0,-18699380.0,-1660946.0,-19416341.0,-25100916.0,43.45009767128538,-18.583163931865474,0.022704555447390362,-0.22107893817521074,18806.684763065394,1283.13,-16414215.0,15421129.0,-16418823.0,15426447.0,-17267376.0,-7435900.0,43.514601076035206,-18.20629540040717,0.08720796019721888,0.1557895932830924,14947.268127972056,976.1300000000001,2374639.0,8606509.0,2385490.0,8618162.0,2008106.0,-14789007.0,43.24327358333975,-18.070818021157795,-0.18411953249823654,0.291266972532469,28775.047361897716,-876.8699999999999,-2893431.0,-5335223.0,-2878444.0,-5330804.0,-2608034.0,-28635644.0,43.145251108069516,-18.273039321177986,-0.28214200776847065,0.08904567251227746,23897.32342062866,340.8000000000002,-14239993.0,4357025.0,-14235966.0,4355292.0,-14265693.0,-19169583.0
LEHPM2848_W_2020-11-05.fits,1608596599.6061,16.6,43.42805724882607,-18.36185279095129,59.25991794034948,70.81696333931338,1.058790737283064,-0.30206770057621934,43.18757268760076,-18.659245341050994,-0.24048456122530837,-0.2973925500997048,31741.521335045072,269.0799999999999,-18708729.0,-1661357.0,-18704374.0,-1662839.0,-19421335.0,-25102809.0,43.45076067089669,-18.582931937063822,0.02270342207062015,-0.2210791461125332,18807.65857611529,1283.13,-16418511.0,15428699.0,-16418487.0,15427602.0,-17267040.0,-7434745.0,43.515265918068934,-18.206063826652397,0.08720866924286241,0.15578896429889255,14942.92129854954,976.1300000000001,2376947.0,8611206.0,2385740.0,8619280.0,2008356.0,-14787889.0,43.24393906740255,-18.070588520354494,-0.18411818142352132,0.2912642705967947,28776.924731145064,-876.8699999999999,-2890923.0,-5337340.0,-2877766.0,-5330627.0,-2607356.0,-28635467.0,43.14591685327441,-18.27280631284312,-0.28214039555166437,0.08904647810816968,23902.744181460217,340.8000000000002,-14242818.0,4352370.0,-14235283.0,4352823.0,-14265010.0,-19172052.0
TOI-2441_W_2021-01-31.fits,1612484253.192061,17.3,91.08276495348076,-51.475603253287886,149.70807692684986,62.366516008746174,1.1287539428683988,-0.3849338702286751,91.13124478451878,-51.766329968385286,0.04847983103802278,-0.29072671509739934,24759.48661035409,1042.9999999999995,3125573.0,-1185339.0,3124659.0,-1176750.0,2407698.0,-24616720.0,91.53180778817512,-51.68243577022601,0.44904283469435313,-0.2068325169381211,29427.771141062698,-105.80999999999995,-8804308.0,-4941333.0,-8820054.0,-4927384.0,-9668607.0,-27789731.0,90.96600745598464,-51.25489290119551,-0.11675749749612407,0.22071035209237522,19678.511241157124,542.6199999999994,16281358.0,11864753.0,16285810.0,11882240.0,15908426.0,-11524929.0,90.52122052672179,-51.38627283195485,-0.5615444267589709,0.08933042133303815,30601.412820071346,568.27,19225955.0,-260750.0,19234750.0,-259461.0,19505160.0,-23564301.0,90.92568756727351,-51.596696573744154,-0.15707738620724854,-0.12109332045626786,13174.94586937535,-93.99000000000024,7162129.0,12462212.0,7154258.0,12461790.0,7124531.0,-11063085.0
TOI-2441_W_2021-01-31.fits,1613607371.998186,12.1,91.08297222761607,-51.47560696121342,164.82434831863517,66.65423056728046,1.089170241561693,-0.16722213849260914,91.13144935530805,-51.76633379812744,0.048477127691981536,-0.29072683691401835,24759.588922223436,1042.9999999999995,3122125.0,-1185780.0,3126915.0,-1180120.0,2409954.0,-24620090.0,91.53201265403543,-51.682439797227225,0.4490404264193586,-0.20683283601380253,29426.059907406976,-105.80999999999995,-8806587.0,-4938735.0,-8804816.0,-4934140.0,-9653369.0,-27796487.0,90.9662166155243,-51.25489624418089,-0.11675561209176522,0.22071071703253153,19678.9229850123,542.6199999999994,16282557.0,11865705.0,16288507.0,11871318.0,15911123.0,-11535851.0,90.52142851487406,-51.38627462098935,-0.561543712742008,0.08933234022407532,30603.610680630798,568.27,19227015.0,-262724.0,19231093.0,-267430.0,19501503.0,-23572270.0,90.92589368044537,-51.59669986853653,-0.15707854717069836,-0.12109290732310996,13176.71313129041,-93.99000000000024,7161223.0,12459525.0,7155128.0,12458466.0,7125401.0,-11066409.0
TOI-540_W_2019-11-26.fits,1575344013.2,14.1,76.56131334051312,-47.76611611480316,143.3491389251451,64.7765043686404,1.105396977028737,-0.38794857925395565,76.46818057234,-48.11615614398036,-0.09313276817312044,-0.350040029177201,30122.723997460205,-2824.0,-4708145.0,-6175866.0,-4699948.0,-6169650.0,-5416909.0,-29609620.0,76.90168181961286,-48.084005863801146,0.34036847909973744,-0.3178897489979846,33151.694602068725,-3593.55,-19035753.0,-3678659.0,-19035367.0,-3675477.0,-19883920.0,-26537824.0,76.47913381013736,-47.58289933047773,-0.0821795303757682,0.1832167843254311,16198.982089372206,-3401.66,13216051.0,13566207.0,13226042.0,13566196.0,12848658.0,-9840973.0,76.20037531244205,-47.733107302369675,-0.3609380280710752,0.03300881243348641,20734.34631957079,-3419.6499999999996,14656180.0,8932991.0,14659890.0,8926993.0,14930300.0,-14377847.0,76.44545616808438,-47.911396821878675,-0.11585717242874694,-0.14528070707551421,13954.846036525329,-4932.13,9632103.0,13420438.0,9628029.0,13414957.0,9598302.0,-10109918.0
TOI-540_W_2019-11-26.fits,1575776116.1,12.6,76.56140715075014,-47.76609831765789,149.52110502912683,67.36901938079895,1.0834209325314001,-0.2944327939048641,76.46827361977569,-48.11613829637873,-0.09313353097445543,-0.3500399787208366,30123.281765660162,-2824.0,-4710613.0,-6175983.0,-4704412.0,-6171950.0,-5421373.0,-29611920.0,76.90177456388972,-48.08398853973598,0.34036741313957464,-0.31789022207808415,33150.99053775716,-3593.55,-19037282.0,-3676633.0,-19033182.0,-3677800.0,-19881735.0,-26540147.0,76.47922815452539,-47.582881480802335,-0.082178996224755,0.18321683685555712,16199.173616249986,-3401.66,13216891.0,13566989.0,13228335.0,13562495.0,12850951.0,-9844674.0,76.20046931025638,-47.7330891277929,-0.36093784049376154,0.03300918986499113,20735.888740864146,-3419.6499999999996,14657209.0,8931837.0,14660970.0,8921374.0,14931380.0,-14383466.0,76.44554932025194,-47.911378862712446,-0.11585783049820009,-0.145280545054554,13955.859988815417,-4932.13,9631569.0,13418532.0,9627287.0,13411471.0,9597560.0,-10113404.0
TOI-540_W_2019-11-26.fits,1576628722.8,16.5,76.56159225315385,-47.76606320146201,129.74954559409562,44.5344610227109,1.42584576570184,-0.9532207651918361,76.46845721705364,-48.116103080622324,-0.09313503610020746,-0.3500398791603132,30116.686798600316,-2824.0,-4687734.0,-6173446.0,-4700783.0,-6164580.0,-5417744.0,-29604550.0,76.90195756298745,-48.08395435699748,0.3403653098336008,-0.3178911555354702,33155.032724647535,-3593.55,-19020321.0,-3694389.0,-19043244.0,-3670399.0,-19891797.0,-26532746.0,76.47941431089104,-47.582846260958135,-0.08217794226280262,0.1832169405038755,16199.609200271942,-3401.66,13212164.0,13560108.0,13222554.0,13562036.0,12845170.0,-9845133.0,76.20065478277903,-47.7330532668657,-0.3609374703748216,0.033009934596307744,20723.606592104057,-3419.6499999999996,14648945.0,8940952.0,14651790.0,8931136.0,14922200.0,-14373704.0,76.44573312418355,-47.91134342682012,-0.11585912897029971,-0.14528022535810692,13945.73622934024,-4932.13,9634859.0,13435631.0,9624857.0,13422145.0,9595130.0,-10102730.0
TOI-540_W_2019-11-26.fits,1576735552.9,15.9,76.56161544616573,-47.76605880149887,223.95141841955956,59.39322259885554,1.1618695681437385,0.5537681386336855,76.46848022147603,-48.11609866818423,-0.09313522468970348,-0.350039866685357,30124.785693605943,-2824.0,-4720538.0,-6175699.0,-4706799.0,-6167149.0,-5423760.0,-29607119.0,76.90198049245888,-48.08395007399452,0.3403650462931438,-0.3178912724956504,33141.85446365017,-3593.55,-19036749.0,-3665610.0,-19037591.0,-3667976.0,-19886144.0,-26530323.0,76.47943763596231,-47.58284184800822,-0.08217781020341874,0.18321695349064981,16204.260922950405,-3401.66,13230462.0,13576359.0,13232280.0,13569930.0,12854896.0,-9837239.0,76.20067802216609,-47.73304877358905,-0.3609374239996441,0.03301002790982466,20750.16741324417,-3419.6499999999996,14670203.0,8924767.0,14664040.0,8922941.0,14934450.0,-14381899.0,76.44575615449939,-47.911338986799215,-0.11585929166633946,-0.1452801853003436,13961.76845520252,-4932.13,9627536.0,13406554.0,9623075.0,13407583.0,9593348.0,-10117292.0
TOI-540_W_2019-11-26.fits,1577060815.9,17.3,76.56168606137783,-47.76604540508448,130.27436143698475,48.08924532212395,1.3437497627245996,-0.860419711896335,76.46855026249435,-48.11608523378734,-0.09313579888348045,-0.35003982870285455,30118.103929821522,-2824.0,-4692254.0,-6174065.0,-4702906.0,-6165047.0,-5419867.0,-29605017.0,76.90205030527581,-48.083937033685494,0.34036424389798015,-0.3178916286010107,33154.60155856814,-3593.55,-19024073.0,-3691042.0,-19044371.0,-3669522.0,-19892924.0,-26531869.0,76.47950865325225,-47.58282841205354,-0.08217740812557395,0.18321699303094618,16199.239400309405,-3401.66,13212567.0,13561240.0,13222335.0,13565165.0,12844951.0,-9842004.0,76.20074877857553,-47.73303509306535,-0.360937282802297,0.033010312019136734,20725.639006300873,-3419.6499999999996,14650204.0,8939331.0,14655514.0,8932436.0,14925924.0,-14372404.0,76.44582627435504,-47.91132546842153,-0.1158597870227851,-0.14528006333704724,13947.722016542419,-4932.13,9634377.0,13432431.0,9625669.0,13420298.0,9595942.0,-10104577.0
TOI-540_W_2019-11-26.fits,1578799136.4,16.5,76.5620634544144,-47.765973811084734,205.69869912043796,68.74738923111123,1.0729713279884165,0.23621210450129787,76.46892458683875,-48.11601343678855,-0.0931388675756466,-0.35003962570381475,30124.94099636575,-2824.0,-4718505.0,-6176228.0,-4704799.0,-6168696.0,-5421760.0,-29608666.0,76.90242341002991,-48.08386734282649,0.34035995561551147,-0.3178935317417526,33146.011928934146,-3593.55,-19039303.0,-3668893.0,-19037541.0,-3671582.0,-19886094.0,-26533929.0,76.47988819512926,-47.582756606742656,-0.0821752592851368,0.18321720434207833,16201.562712404133,-3401.66,13224140.0,13572530.0,13227140.0,13570342.0,12849756.0,-9836827.0,76.20112692621872,-47.732961980685396,-0.3609365281956798,0.03301183039933875,20744.504531086717,-3419.6499999999996,14664703.0,8927209.0,14664799.0,8925472.0,14935209.0,-14379368.0,76.446201020038,-47.91125322259461,-0.1158624343763961,-0.14527941150987544,13960.139816794446,-4932.13,9629204.0,13410383.0,9624876.0,13410863.0,9595149.0,-10114012.0
TOI-540_W_2019-11-26.fits,1581984641.9,19.5,76.56275503597685,-47.76584261885722,185.91237469696222,71.35875150893082,1.0553660450306535,0.0490938304412659,76.46961054497493,-48.11588187252988,-0.09314449100192235,-0.3500392536726622,30124.626844825827,-2824.0,-4716687.0,-6176241.0,-4706581.0,-6165607.0,-5423542.0,-29605577.0,76.9031071332377,-48.08373963808685,0.3403520972608476,-0.3178970192296262,33147.98830568805,-3593.55,-19039715.0,-3671056.0,-19046728.0,-3667048.0,-19895281.0,-26529395.0,76.48058371445877,-47.582625027310044,-0.08217132151807505,0.18321759154717654,16200.457909513925,-3401.66,13221106.0,13570382.0,13226858.0,13574513.0,12849474.0,-9832656.0,76.20181989060421,-47.73282800599901,-0.36093514537263616,0.03301461285821006,20741.42851741327,-3419.6499999999996,14661755.0,8928578.0,14667850.0,8929393.0,14938260.0,-14375447.0,76.4468877503028,-47.91112083582823,-0.11586728567404236,-0.14527821697100762,13958.876206376784,-4932.13,9629973.0,13412855.0,9624143.0,13412247.0,9594416.0,-10112628.0
TOI-540_W_2019-11-26.fits,1604465372.3,15.8,76.56763572079423,-47.76491695907525,136.43960679898274,59.8097589712408,1.156924730265403,-0.5414489086625611,76.47445154457418,-48.11495358609351,-0.09318417622004915,-0.35003662701826244,30121.59152728429,-2824.0,-4702375.0,-6175767.0,-4705078.0,-6168810.0,-5422039.0,-29608780.0,76.9079323602975,-48.08283858820394,0.34029663950326494,-0.3179216291286906,33152.75672532133,-3593.55,-19031583.0,-3683112.0,-19038561.0,-3673979.0,-19887114.0,-26536326.0,76.48549218797596,-47.58169663592612,-0.08214353281826448,0.18322032314912917,16198.82471897391,-3401.66,13215225.0,13565387.0,13220700.0,13559653.0,12843316.0,-9847516.0,76.20671033397676,-47.73188270993314,-0.36092538681747044,0.03303424914211206,20731.726253644487,-3419.6499999999996,14655056.0,8935600.0,14658309.0,8923193.0,14928719.0,-14381647.0,76.45173419961465,-47.910186744000555,-0.11590152117958041,-0.14526978492530418,13952.94775510656,-4932.13,9633371.0,13424263.0,9625481.0,13414232.0,9595754.0,-10110643.0
TOI-540_W_2019-11-26.fits,1604553049.0,14.7,76.56765475607116,-47.76491334957479,141.03502506205152,63.45530313748413,1.117835503867848,-0.4311479912305325,76.47447042507683,-48.114949966344916,-0.09318433099433321,-0.3500366167701259,30122.43304086828,-2824.0,-4705957.0,-6175969.0,-4704131.0,-6168547.0,-5421092.0,-29608517.0,76.9079511792852,-48.082835074677334,0.34029642321404197,-0.31792172510254346,33152.00391452782,-3593.55,-19034090.0,-3680292.0,-19037651.0,-3672731.0,-19886204.0,-26535078.0,76.48551133162808,-47.58169301577552,-0.08214342444308897,0.1832203337992695,16198.91869339492,-3401.66,13216011.0,13566259.0,13219061.0,13563643.0,12841677.0,-9843526.0,76.20672940731184,-47.73187902384978,-0.3609253487593236,0.03303432572501208,20733.622437635153,-3419.6499999999996,14656173.0,8934028.0,14660170.0,8923954.0,14930580.0,-14380886.0,76.45175310137385,-47.91018310160773,-0.11590165469731062,-0.14526975203293802,13954.342427637168,-4932.13,9632677.0,13421679.0,9623363.0,13412549.0,9593636.0,-10112326.0
TOI-540_W_2019-11-26.fits,1608769628.981733,14.2,76.56857020945628,-47.76473976610813,130.54661504397754,49.27221732278299,1.3195779732047788,-0.829346867333685,76.47537843501314,-48.11477588998445,-0.09319177444314164,-0.3500361238763219,30118.529658527706,-2824.0,-4693326.0,-6174302.0,-4705200.0,-6166435.0,-5422161.0,-29606405.0,76.9088562308155,-48.08266610675767,0.34028602135921915,-0.3179263406495423,33154.44473644876,-3593.55,-19024916.0,-3690214.0,-19045307.0,-3669550.0,-19893860.0,-26531897.0,76.48643199700409,-47.58151892015051,-0.08213821245219322,0.18322084595762078,16199.145604959745,-3401.66,13212829.0,13561736.0,13220201.0,13562875.0,12842817.0,-9844294.0,76.20764669099447,-47.73170175733287,-0.36092351846181714,0.03303800877525731,20726.287294675014,-3419.6499999999996,14650764.0,8938979.0,14655340.0,8929000.0,14925750.0,-14375840.0,76.45266213360898,-47.91000793620768,-0.115908075847301,-0.1452681700995484,13948.330313640417,-4932.13,9634324.0,13431541.0,9622670.0,13416828.0,9592943.0,-10108047.0
TOI-540_W_2019-11-26.fits,1611102222.740887,15.6,76.56907663587494,-47.76464374549722,143.81907190869435,65.01473165278301,1.1032456816931697,-0.37991910724559297,76.47588074375858,-48.11467959667615,-0.0931958921163556,-0.3500358511789301,30122.776100900628,-2824.0,-4709064.0,-6175751.0,-4704658.0,-6165310.0,-5421619.0,-29605280.0,76.90935690297783,-48.082572639394904,0.34028026710289794,-0.31792889389768675,33151.63575433307,-3593.55,-19036518.0,-3678013.0,-19042870.0,-3669794.0,-19891423.0,-26532141.0,76.48694130665001,-47.58142261624174,-0.08213532922492561,0.18322112925547884,16198.995629608597,-3401.66,13215889.0,13565973.0,13222068.0,13568552.0,12844684.0,-9838617.0,76.20815412991792,-47.731603699276306,-0.3609225059570207,0.03304004622091128,20734.480764028787,-3419.6499999999996,14655932.0,8932539.0,14663380.0,8927078.0,14933790.0,-14377762.0,76.4531650079029,-47.909911040426344,-0.11591162797203935,-0.14526729492912693,13954.937726025364,-4932.13,9631820.0,13420042.0,9622200.0,13411544.0,9592473.0,-10113331.0
TOI-540_W_2019-11-26.fits,1614211151.925694,17.4,76.56975161322072,-47.76451577279006,195.44128784185185,70.587272728252,1.0602780241482719,0.13211621098675566,76.47655023299585,-48.11455126047831,-0.09320138022486901,-0.35003548768824544,30124.801151644664,-2824.0,-4717467.0,-6176276.0,-4709030.0,-6164420.0,-5425991.0,-29604390.0,76.91002421093698,-48.08244806965164,0.3402725977162646,-0.31793229686157787,33147.145722286186,-3593.55,-19039548.0,-3670127.0,-19047079.0,-3664081.0,-19895632.0,-26526428.0,76.48762012679475,-47.58129426597806,-0.0821314864259648,0.18322150681200355,16200.910509207219,-3401.66,13222431.0,13571369.0,13225208.0,13570507.0,12847824.0,-9836662.0,76.20883045674239,-47.7314730110215,-0.36092115647832657,0.03304276176856291,20742.780048381108,-3419.6499999999996,14663087.0,8928015.0,14664570.0,8925082.0,14934980.0,-14379758.0,76.45383525093399,-47.90978190121671,-0.11591636228672542,-0.14526612842664832,13959.465886355141,-4932.13,9629677.0,13411761.0,9621830.0,13408835.0,9592103.0,-10116040.0
TOI-805_W_2019-11-30.fits,1575512086.5,13.0,61.28916781299126,-62.67323245412031,161.41072349890078,52.928936083398455,1.253308004356575,-0.431670247348352,61.20100867027282,-62.93619106833505,-0.08815914271843894,-0.2629586142147389,22550.08926245142,-691.5700000000002,-2809152.0,1178429.0,-2791702.0,1198370.0,-3508663.0,-22241600.0,61.583328246182674,-62.855534293983574,0.29416043319141494,-0.1823018398632641,19200.83916352573,559.5699999999997,-10468904.0,7343039.0,-10452861.0,7344328.0,-11301414.0,-15518019.0,61.22252210569567,-62.455497859209174,-0.06664570729559216,0.21773459491113556,18611.433315679773,0.0,13219740.0,9971396.0,13229500.0,9961636.0,12852116.0,-13445533.0,61.078199157150465,-62.675151881017904,-0.21096865584079438,-0.0019194268975937234,8195.204023330754,729.9699999999993,6430347.0,18598591.0,6433180.0,18588512.0,6703590.0,-4716328.0,60.80138427372474,-62.832087486719104,-0.4877835392665162,-0.15885503259879385,23210.37700312978,68.47999999999956,6906366.0,1371612.0,6905852.0,1370922.0,6876125.0,-22153953.0
TOI-805_W_2019-11-30.fits,1575864406.6,13.6,61.28920538469756,-62.67320254902831,186.0024723356243,56.24736876302502,1.2027266811286441,0.12717762610468886,61.201045956594626,-62.93616250453257,-0.08815942810293365,-0.26295995550425744,22551.919287409863,-691.5700000000002,-2817811.0,1177943.0,-2787714.0,1199710.0,-3504675.0,-22240260.0,61.58336467450438,-62.85550471739204,0.2941592898068208,-0.18230216836372648,19196.94885258361,559.5699999999997,-10472540.0,7350510.0,-10449016.0,7347541.0,-11297569.0,-15514806.0,61.222560750787316,-62.455467942131044,-0.06664463391024356,0.21773460689726676,18611.816304480726,0.0,13224947.0,9975850.0,13237021.0,9964571.0,12859637.0,-13442598.0,61.07823688373139,-62.675121671816775,-0.21096850096616748,-0.0019191227884647333,8202.667787531773,729.9699999999993,6436521.0,18594407.0,6435260.0,18583395.0,6705670.0,-4721445.0,60.80142163452865,-62.83205713910764,-0.4877837501689086,-0.15885459007932923,23216.88428417448,68.47999999999956,6903597.0,1363938.0,6907024.0,1367724.0,6877297.0,-22157151.0
