field, time, ra, dec, az, alt, airmass, ha, FU1_ra, FU1_dec, FU1_Delta_ra, FU1_Delta_dec, FU1_distance, FU1_Delta_Teff, FU1_X_calculated, FU1_Y_calculated, FU1_X_observed, FU1_Y_observed, FU2_ra, FU2_dec, FU2_Delta_ra, FU2_Delta_dec, FU2_distance, FU2_Delta_Teff, FU2_X_calculated, FU2_Y_calculated, FU2_X_observed, FU2_Y_observed, FU3_ra, FU3_dec, FU3_Delta_ra, FU3_Delta_dec, FU3_distance, FU3_Delta_Teff, FU3_X_calculated, FU3_Y_calculated, FU3_X_observed, FU3_Y_observed, FU4_ra, FU4_dec, FU4_Delta_ra, FU4_Delta_dec, FU4_distance, FU4_Delta_Teff, FU4_X_calculated, FU4_Y_calculated, FU4_X_observed, FU4_Y_observed, FU5_ra, FU5_dec, FU5_Delta_ra, FU5_Delta_dec, FU5_distance, FU5_Delta_Teff, FU5_X_calculated, FU5_Y_calculated, FU5_X_observed, FU5_Y_observed 
TOI-2407_W_2021-01-12.fits, 1610504666.88162, 49.58201160358303, -46.12552254312404, 225.00001773237096, 62.03951743197259, 1.132155130482319, 0.4989254712963635, 49.38487409460758, -46.44172339110087, -0.19713750897544458, -0.31620084797683035, 29151.366375731883, 9.239999999999782, -11454429, -3250710, -11450487.0, -3242036.0, 49.92202262980357, -46.382653987928094, 0.34001102622054447, -0.2571314448040525, 29492.75787592542, -215.82000000000016, -14064409, -2127918, -14070425.0, -2130563.0, 49.769965505276886, -46.16114730875985, 0.1879539016938594, -0.0356247656358093, 11419.160576830505, 16.809999999999945, -10030421, 19152549, -10022997.0, 19147158.0, 49.649297598094975, -45.94701158216446, 0.06728599451194839, 0.17851096095958496, 15610.394747356197, 1493.4099999999994, -12475308, 12869915, -12480263.0, 12868340.0, 49.10424275852914, -46.21819622660073, -0.4777688450538875, -0.09267368347668992, 29091.39957628149, -532.1500000000001, -1733879, -5338499, -1742390.0, -5324284.0 
TOI-2407_W_2021-01-12.fits, 1610504871.098884, 49.58201165799379, -46.12552251973313, 225.5588846423766, 61.51056738975313, 1.1377792628151, 0.5138172299374587, 49.3848741487827, -46.441723367869926, -0.19713750921108897, -0.31620084813679483, 29151.394716283292, 9.239999999999782, -11454461, -3250727, -11451469.0, -3242127.0, 49.92202268381189, -46.38265396491202, 0.34001102581810017, -0.2571314451788922, 29492.601056294658, -215.82000000000016, -14064277, -2127812, -14070158.0, -2129612.0, 49.769965559660285, -46.16114728544277, 0.1879539016664964, -0.03562476570964179, 11418.974107900543, 16.809999999999945, -10030225, 19152557, -10022582.0, 19147335.0, 49.64929765271329, -45.94701155881473, 0.06728599471949792, 0.1785109609184019, 15610.394432714409, 1493.4099999999994, -12475135, 12869705, -12480397.0, 12868192.0, 49.10424281322097, -46.21819620285717, -0.4777688447728181, -0.09267368312404045, 29091.563172914346, -532.1500000000001, -1733818, -5338665, -1742471.0, -5324965.0 
TOI-2407_W_2021-01-12.fits, 1610505076.741871, 49.58201171278445, -46.12552249617891, 226.09079462720817, 60.97292882013984, 1.1436537191311005, 0.5288129539336258, 49.384874203336025, -46.4417233444768, -0.19713750944842445, -0.3162008482978891, 29151.422151117047, 9.239999999999782, -11454493, -3250743, -11451158.0, -3242365.0, 49.922022738197256, -46.38265394173526, 0.3400110254128066, -0.2571314455563538, 29492.44097301312, -215.82000000000016, -14064141, -2127705, -14070578.0, -2129773.0, 49.769965614423334, -46.161147261962924, 0.1879539016388847, -0.0356247657840143, 11418.784616385645, 16.809999999999945, -10030025, 19152565, -10022117.0, 19147852.0, 49.64929770771291, -45.947011535301996, 0.06728599492846143, 0.17851096087691332, 15610.395468114315, 1493.4099999999994, -12474961, 12869491, -12480061.0, 12868162.0, 49.10424286829461, -46.218196178947814, -0.47776884448983736, -0.09267368276890409, 29091.728738386795, -532.1500000000001, -1733757, -5338834, -1742196.0, -5325008.0 
TOI-2407_W_2021-01-12.fits, 1610505283.097367, 49.58201176776493, -46.12552247254307, 226.59479935475844, 60.428711961748334, 1.1497657982768028, 0.5438606349025216, 49.384874258078376, -46.441723321002605, -0.19713750968655575, -0.31620084845953755, 29151.4485553859, 9.239999999999782, -11454524, -3250759, -11450998.0, -3242257.0, 49.92202279277106, -46.38265391847819, 0.34001102500612745, -0.2571314459351228, 29492.278085531532, -215.82000000000016, -14064001, -2127598, -14070355.0, -2129757.0, 49.76996566937614, -46.16114723840171, 0.18795390161120906, -0.035624765858642604, 11418.59267201068, 16.809999999999945, -10029821, 19152570, -10022455.0, 19146966.0, 49.6492977629031, -45.94701151170778, 0.06728599513817102, 0.17851096083528972, 15610.397892479587, 1493.4099999999994, -12474785, 12869272, -12480802.0, 12868126.0, 49.10424292355909, -46.21819615495562, -0.47776884420584054, -0.0926736824125527, 29091.895753928562, -532.1500000000001, -1733694, -5339003, -1742608.0, -5324771.0 
TOI-2407_W_2021-01-12.fits, 1610505492.304274, 49.58201182350512, -46.12552244858065, 227.07670591320323, 59.872466723048085, 1.1561892315270808, 0.5591162440606133, 49.38487431357714, -46.44172329720407, -0.19713750992797685, -0.31620084862342424, 29151.474159619418, 9.239999999999782, -11454555, -3250773, -11450892.0, -3242576.0, 49.922022848098955, -46.38265389489976, 0.34001102459383503, -0.25713144631911433, 29492.11058088287, -215.82000000000016, -14063856, -2127488, -14070010.0, -2129123.0, 49.76996572508827, -46.16114721451494, 0.18795390158314973, -0.03562476593429409, 11418.396174055928, 16.809999999999945, -10029612, 19152575, -10022370.0, 19147461.0, 49.649297818855906, -45.94701148778755, 0.06728599535078672, 0.1785109607930977, 15610.401790343516, 1493.4099999999994, -12474605, 12869048, -12480228.0, 12868302.0, 49.104242979587184, -46.218196130631924, -0.4777688439179357, -0.09267368205127724, 29092.06601837266, -532.1500000000001, -1733631, -5339176, -1742202.0, -5324836.0 
TOI-2407_W_2021-01-12.fits, 1610505697.234428, 49.58201187810584, -46.12552242510806, 227.52165266759135, 59.3234789828097, 1.1627076688428055, 0.5740599874394917, 49.38487436794138, -46.44172327389204, -0.19713751016445968, -0.31620084878397847, 29151.4980887349, 9.239999999999782, -11454584, -3250787, -11451464.0, -3242598.0, 49.92202290229581, -46.38265387180335, 0.34001102418996965, -0.25713144669528987, 29491.944123695812, -215.82000000000016, -14063710, -2127379, -14070845.0, -2129473.0, 49.76996577966151, -46.16114719111648, 0.18795390155567304, -0.03562476600841791, 11418.201772282297, 16.809999999999945, -10029405, 19152577, -10022754.0, 19146986.0, 49.64929787366488, -45.94701146435633, 0.06728599555903969, 0.1785109607517299, 15610.407038320232, 1493.4099999999994, -12474429, 12868824, -12479937.0, 12868662.0, 49.10424303446994, -46.21819610680545, -0.4777688436359, -0.09267368169739143, 29092.233765664067, -532.1500000000001, -1733569, -5339347, -1741692.0, -5324896.0 
TOI-2407_W_2021-01-12.fits, 1610505902.87731, 49.58201193289646, -46.12552240155385, 227.94237297065348, 58.76875813885468, 1.1694789386182005, 0.5890557037859273, 49.384874422494676, -46.44172325049892, -0.19713751040178096, -0.3162008489450656, 29151.52093981348, 9.239999999999782, -11454612, -3250800, -11452055.0, -3242464.0, 49.92202295668115, -46.3826538486266, 0.3400110237846903, -0.2571314470727515, 29491.774654346096, -215.82000000000016, -14063560, -2127269, -14070957.0, -2129511.0, 49.76996583442453, -46.16114716763662, 0.18795390152807556, -0.0356247660827691, 11418.004717144295, 16.809999999999945, -10029194, 19152578, -10022272.0, 19148294.0, 49.64929792866449, -45.94701144084358, 0.06728599576803163, 0.17851096071026973, 15610.41375224803, 1493.4099999999994, -12474250, 12868596, -12479081.0, 12867386.0, 49.104243089543544, -46.218196082896114, -0.47776884335291214, -0.09267368134226217, 29092.403100588966, -532.1500000000001, -1733507, -5339519, -1742312.0, -5325306.0 
TOI-2407_W_2021-01-12.fits, 1610506107.807581, 49.582011987497204, -46.12552237808126, 228.33707533615302, 58.21239928405413, 1.1764613001298072, 0.6039994557011814, 49.38487447685894, -46.44172322718686, -0.1971375106382638, -0.31620084910560564, 29151.5425380938, 9.239999999999782, -11454640, -3250811, -11451426.0, -3243142.0, 49.92202301087803, -46.38265382553016, 0.3400110233808249, -0.2571314474489057, 29491.603276939764, -215.82000000000016, -14063407, -2127159, -14071315.0, -2130117.0, 49.76996588899779, -46.16114714423815, 0.18795390150058466, -0.03562476615689292, 11417.806306640727, 16.809999999999945, -10028981, 19152578, -10023443.0, 19148224.0, 49.6492979834735, -45.947011417412334, 0.0672859959762988, 0.17851096066892325, 15610.421912011889, 1493.4099999999994, -12474072, 12868366, -12478729.0, 12868519.0, 49.10424314442633, -46.21819605906963, -0.4777688430708764, -0.09267368098837636, 29092.572895844478, -532.1500000000001, -1733445, -5339691, -1741605.0, -5324712.0 
TOI-2407_W_2021-01-12.fits, 1610506312.024447, 49.58201204190788, -46.12552235469038, 228.70707458649585, 57.6546755345609, 1.1836576693066594, 0.6188911853080498, 49.384874531033944, -46.441723203955966, -0.1971375108739366, -0.31620084926558434, 29151.562878312332, 9.239999999999782, -11454667, -3250822, -11451251.0, -3242629.0, 49.92202306488625, -46.38265380251413, 0.3400110229783664, -0.2571314478237454, 29491.429945624524, -215.82000000000016, -14063251, -2127048, -14071307.0, -2129171.0, 49.769965943381074, -46.161147120921115, 0.18795390147319324, -0.03562476623073252, 11417.606493288373, 16.809999999999945, -10028766, 19152576, -10023181.0, 19148262.0, 49.6492980380917, -45.947011394062656, 0.06728599618381992, 0.17851096062772598, 15610.431529917552, 1493.4099999999994, -12473893, 12868133, -12479337.0, 12868039.0, 49.10424319911805, -46.218196035326095, -0.47776884278982834, -0.09267368063571269, 29092.743187096305, -532.1500000000001, -1733383, -5339864, -1742360.0, -5325068.0 
TOI-2407_W_2021-01-12.fits, 1610506935.367949, 49.58201220798887, -46.12552228329301, 229.70259132380056, 55.93413861900034, 1.207154708595255, 0.6643461130313798, 49.3848746963956, -46.44172313304688, -0.19713751159326875, -0.3162008497538693, 29151.61746267792, 9.239999999999782, -11454748, -3250847, -11451918.0, -3241771.0, 49.92202322973876, -46.382653732260906, 0.34001102174989484, -0.25713144896789686, 29490.88433435069, -215.82000000000016, -14062753, -2126703, -14070926.0, -2127682.0, 49.76996610937846, -46.161147049749154, 0.18795390138959078, -0.035624766456145096, 11416.98290822025, 16.809999999999945, -10028092, 19152560, -10021806.0, 19147229.0, 49.64929820480616, -45.94701132279102, 0.06728599681729008, 0.17851096050198834, 15610.470375213195, 1493.4099999999994, -12473341, 12867398, -12478767.0, 12867297.0, 49.10424336605688, -46.21819596285226, -0.4777688419319901, -0.09267367955925465, 29093.2701996136, -532.1500000000001, -1733196, -5340399, -1742468.0, -5325235.0 
TOI-2407_W_2021-01-12.fits, 1610507140.298027, 49.58201226258957, -46.12552225982044, 229.98892687571262, 55.36318974803624, 1.2154044515863263, 0.6792898508815536, 49.384874750759806, -46.441723109734845, -0.1971375118297658, -0.3162008499144022, 29151.632868013876, 9.239999999999782, -11454774, -3250852, -11452209.0, -3242572.0, 49.9220232839356, -46.38265370916451, 0.34001102134602945, -0.2571314493440653, 29490.69923985755, -215.82000000000016, -14062583, -2126587, -14071718.0, -2128240.0, 49.76996616395168, -46.16114702635069, 0.187953901362107, -0.0356247665302476, 11416.77313431697, 16.809999999999945, -10027864, 19152552, -10021501.0, 19147964.0, 49.64929825961513, -45.94701129935977, 0.06728599702555726, 0.17851096046067028, 15610.486378354453, 1493.4099999999994, -12473157, 12867149, -12478642.0, 12867110.0, 49.10424342093961, -46.2181959390258, -0.4777688416499615, -0.09267367920535463, 29093.44601171453, -532.1500000000001, -1733135, -5340578, -1742032.0, -5325528.0 
TOI-2407_W_2021-01-12.fits, 1610507345.22806, 49.58201231719025, -46.125522236347884, 230.25641240993406, 54.789920196749385, 1.223925077287139, 0.6942335854458086, 49.384874805124, -46.44172308642284, -0.19713751206624863, -0.31620085007495646, 29151.64697775467, 9.239999999999782, -11454801, -3250856, -11452029.0, -3242953.0, 49.92202333813241, -46.38265368606808, 0.34001102094216407, -0.2571314497201982, 29490.511170036847, -215.82000000000016, -14062409, -2126470, -14072119.0, -2128519.0, 49.769966218524864, -46.161147002952255, 0.1879539013346161, -0.035624766604371416, 11416.560866076035, 16.809999999999945, -10027633, 19152543, -10021813.0, 19147758.0, 49.649298314424065, -45.94701127592856, 0.06728599723381734, 0.1785109604193238, 15610.504040006967, 1493.4099999999994, -12472972, 12866897, -12479445.0, 12867287.0, 49.10424347582232, -46.21819591519935, -0.47776884136792575, -0.09267367885146882, 29093.62317726931, -532.1500000000001, -1733075, -5340757, -1742292.0, -5325234.0 
TOI-2407_W_2021-01-12.fits, 1610507550.158059, 49.58201237179093, -46.125522212875325, 230.50582314002884, 54.21449675399023, 1.232723690695638, 0.7091773175239304, 49.384874859488185, -46.44172306311081, -0.19713751230274568, -0.3162008502354823, 29151.659766737943, 9.239999999999782, -11454827, -3250859, -11453006.0, -3242868.0, 49.92202339232922, -46.3826536629717, 0.3400110205382916, -0.2571314500963737, 29490.320033436226, -215.82000000000016, -14062232, -2126351, -14071571.0, -2127512.0, 49.769966273098056, -46.1611469795538, 0.1879539013071252, -0.03562476667847392, 11416.346017682246, 16.809999999999945, -10027398, 19152532, -10021128.0, 19148117.0, 49.649298369232994, -45.94701125249734, 0.0672859974420632, 0.17851096037798442, 15610.523398090656, 1493.4099999999994, -12472787, 12866640, -12478748.0, 12867118.0, 49.10424353070502, -46.21819589137289, -0.47776884108591133, -0.0926736784975688, 29093.8017528318, -532.1500000000001, -1733016, -5340938, -1742466.0, -5325997.0 
TOI-2407_W_2021-01-12.fits, 1610507780.036986, 49.582012433038884, -46.125522186545126, 230.7649966546358, 53.56665134345596, 1.2429335109293291, 0.7259403542574832, 49.38487492047087, -46.44172303696069, -0.1971375125680126, -0.31620085041556223, 29151.672507884938, 9.239999999999782, -11454856, -3250860, -11452213.0, -3242695.0, 49.92202345312414, -46.382653637063456, 0.34001102008525663, -0.25713145051832953, 29490.101859720355, -215.82000000000016, -14062028, -2126215, -14072072.0, -2127567.0, 49.769966334315185, -46.161146953306734, 0.18795390127630185, -0.03562476676160742, 11416.101832099697, 16.809999999999945, -10027131, 19152518, -10020589.0, 19148244.0, 49.64929843071457, -45.94701122621351, 0.06728599767568966, 0.1785109603316144, 15610.547181115142, 1493.4099999999994, -12472577, 12866347, -12478779.0, 12866378.0, 49.10424359226935, -46.21819586464572, -0.4777688407695351, -0.09267367810059568, 29094.003819153822, -532.1500000000001, -1732950, -5341143, -1742664.0, -5325018.0 
TOI-2407_W_2021-01-12.fits, 1610508000.64939, 49.58201249181791, -46.12552216127632, 230.9941127054684, 52.94275502371551, 1.2530797094558563, 0.742027665410705, 49.38487497899531, -46.44172301186471, -0.19713751282260006, -0.31620085058838754, 29151.683104056345, 9.239999999999782, -11454885, -3250860, -11452431.0, -3242374.0, 49.92202351146839, -46.382653612199576, 0.34001101965047553, -0.2571314509232536, 29489.888609580998, -215.82000000000016, -14061829, -2126083, -14072048.0, -2127202.0, 49.769966393064614, -46.1611469281177, 0.18795390124670064, -0.03562476684138005, 11415.864210395988, 16.809999999999945, -10026871, 19152503, -10021091.0, 19148271.0, 49.6492984897178, -45.9470112009892, 0.0672859978998872, 0.1785109602871202, 15610.57211491262, 1493.4099999999994, -12472375, 12866061, -12478874.0, 12867288.0, 49.104243651351986, -46.21819583899594, -0.47776884046592727, -0.09267367771961688, 29094.199556641415, -532.1500000000001, -1732888, -5341342, -1742949.0, -5325307.0 
TOI-2407_W_2021-01-12.fits, 1610508234.092235, 49.582012554015435, -46.12552213453793, 231.216556198362, 52.280462411138885, 1.2641985950193855, 0.7590505871497195, 49.38487504092344, -46.44172298530918, -0.19713751309199523, -0.3162008507712457, 29151.692534332742, 9.239999999999782, -11454916, -3250857, -11453431.0, -3242669.0, 49.92202357320586, -46.382653585889656, 0.34001101919042753, -0.2571314513517251, 29489.658683162535, -215.82000000000016, -14061614, -2125941, -14072964.0, -2127452.0, 49.769966455230836, -46.161146901463724, 0.18795390121540123, -0.03562476692579253, 11415.609136272698, 16.809999999999945, -10026591, 19152485, -10020429.0, 19149116.0, 49.649298552152565, -45.9470111742979, 0.06728599813713032, 0.17851096024003255, 15610.600810965421, 1493.4099999999994, -12472159, 12865753, -12478549.0, 12866348.0, 49.10424371387077, -46.21819581185441, -0.4777688401446625, -0.09267367731647624, 29094.408703197805, -532.1500000000001, -1732824, -5341554, -1742399.0, -5325379.0 
TOI-2407_W_2021-01-12.fits, 1610508438.309383, 49.5820126084262, -46.12552211114701, 231.39499057446014, 51.69945700454495, 1.2742578933046427, 0.7739423373065359, 49.38487509509853, -46.441722962078245, -0.19713751332766805, -0.3162008509312315, 29151.699244884716, 9.239999999999782, -11454943, -3250852, -11452626.0, -3242175.0, 49.92202362721414, -46.3826535628736, 0.3400110187879406, -0.25713145172658614, 29489.45381505862, -215.82000000000016, -14061421, -2125815, -14071846.0, -2127166.0, 49.769966509614186, -46.16114687814667, 0.1879539011879885, -0.035624766999653446, 11415.38281844577, 16.809999999999945, -10026342, 19152467, -10020947.0, 19148082.0, 49.64929860677085, -45.94701115094818, 0.06728599834465143, 0.17851096019883528, 15610.62791745728, 1493.4099999999994, -12471969, 12865479, -12479013.0, 12866338.0, 49.104243768562576, -46.21819578811083, -0.4777688398636215, -0.09267367696381967, 29094.59344756914, -532.1500000000001, -1732769, -5341741, -1743165.0, -5324522.0 
TOI-2407_W_2021-01-12.fits, 1610508641.813671, 49.582012662647024, -46.12552208783776, 231.5583990179153, 51.119099312718845, 1.2846000039068304, 0.7887821049162581, 49.384875149084486, -46.441722938928415, -0.19713751356253795, -0.316200851090656, 29151.70446834767, 9.239999999999782, -11454971, -3250846, -11453238.0, -3242159.0, 49.9220236810339, -46.382653539937884, 0.34001101838687475, -0.25713145210012556, 29489.24608574272, -215.82000000000016, -14061226, -2125687, -14072574.0, -2127118.0, 49.76996656380769, -46.16114685491101, 0.18795390116066812, -0.03562476707325146, 11415.154233206193, 16.809999999999945, -10026090, 19152449, -10020780.0, 19148085.0, 49.64929866119846, -45.94701112767998, 0.06728599855143358, 0.17851096015778012, 15610.656839673646, 1493.4099999999994, -12471779, 12865201, -12479133.0, 12866690.0, 49.10424382306345, -46.218195764450144, -0.4777688395835753, -0.09267367661238524, 29094.779270482668, -532.1500000000001, -1732716, -5341929, -1742836.0, -5324518.0 
TOI-2407_W_2021-01-12.fits, 1610508846.743484, 49.58201271724763, -46.12552206436523, 231.70896905470525, 50.53340392325941, 1.2953446884911628, 0.8037258234335012, 49.38487520344863, -46.44172291561641, -0.19713751379899946, -0.3162008512511818, 29151.70821640182, 9.239999999999782, -11455000, -3250837, -11452952.0, -3242175.0, 49.92202373523065, -46.38265351684151, 0.3400110179830236, -0.2571314524762798, 29489.033176675417, -215.82000000000016, -14061026, -2125555, -14072378.0, -2126950.0, 49.76996661838085, -46.16114683151258, 0.18795390113321986, -0.035624767147353964, 11414.920854592589, 16.809999999999945, -10025832, 19152429, -10020887.0, 19148070.0, 49.649298716007344, -45.94701110424879, 0.06728599875971497, 0.17851096011644074, 15610.68794316586, 1493.4099999999994, -12471586, 12864917, -12479173.0, 12866826.0, 49.1042438779461, -46.21819574062371, -0.47776883930153247, -0.09267367625848522, 29094.968202948727, -532.1500000000001, -1732664, -5342120, -1743412.0, -5324643.0 
TOI-2407_W_2021-01-12.fits, 1610509051.673725, 49.58201277184837, -46.12552204089263, 231.84602739953147, 49.94654572146179, 1.3064305847145896, 0.8186695731581523, 49.38487525781288, -46.441722892304355, -0.1971375140354894, -0.31620085141172183, 29151.710409516527, 9.239999999999782, -11455030, -3250827, -11453164.0, -3242444.0, 49.92202378942753, -46.38265349374507, 0.3400110175791582, -0.257131452852434, 29488.816407096423, -215.82000000000016, -14060823, -2125422, -14073392.0, -2126965.0, 49.769966672954105, -46.161146808114104, 0.18795390110573607, -0.03562476722147068, 11414.684159385892, 16.809999999999945, -10025570, 19152407, -10021423.0, 19148847.0, 49.64929877081636, -45.947011080817546, 0.06728599896798926, 0.17851096007508716, 15610.721086779802, 1493.4099999999994, -12471392, 12864629, -12478069.0, 12867121.0, 49.104243932828865, -46.21819571679724, -0.47776883901950384, -0.09267367590460651, 29095.159022151365, -532.1500000000001, -1732613, -5342314, -1742581.0, -5324840.0 
TOI-2407_W_2021-01-12.fits, 1610509257.316366, 49.58201282663893, -46.12552201733846, 231.97047645852365, 49.35659082326402, 1.3179084599573858, 0.8336652719275505, 49.38487531236611, -46.44172286891127, -0.19713751427281778, -0.31620085157280897, 29151.711007136502, 9.239999999999782, -11455061, -3250815, -11453226.0, -3241622.0, 49.922023843812795, -46.38265347056835, 0.3400110171738646, -0.2571314532298885, 29488.594874948918, -215.82000000000016, -14060615, -2125285, -14072363.0, -2127043.0, 49.769966727717076, -46.16114678463429, 0.1879539010781457, -0.035624767295828974, 11414.443189535637, 16.809999999999945, -10025303, 19152384, -10021275.0, 19147265.0, 49.64929882581588, -45.94701105730484, 0.06728599917695277, 0.17851096003361988, 15610.756454060122, 1493.4099999999994, -12471196, 12864334, -12479628.0, 12866927.0, 49.10424398790242, -46.21819569288793, -0.4777688387365089, -0.09267367554947015, 29095.352476424734, -532.1500000000001, -1732564, -5342509, -1743886.0, -5324448.0 
TOI-2407_W_2021-01-12.fits, 1610509462.95917, 49.58201288142952, -46.125521993784254, 232.0822891334364, 48.76568357213034, 1.3297514049848715, 0.8486609825889054, 49.384875366919395, -46.44172284551817, -0.19713751451012484, -0.31620085173391743, 29151.709956424915, 9.239999999999782, -11455093, -3250800, -11453874.0, -3241820.0, 49.92202389819811, -46.382653447391604, 0.34001101676859236, -0.2571314536073501, 29488.369191882255, -215.82000000000016, -14060403, -2125146, -14072936.0, -2125452.0, 49.76996678248007, -46.16114676115446, 0.1879539010505482, -0.03562476737020859, 11414.198638030974, 16.809999999999945, -10025032, 19152359, -10020543.0, 19148484.0, 49.64929888081547, -45.947011033792116, 0.06728599938595181, 0.1785109599921384, 15610.793994364389, 1493.4099999999994, -12470999, 12864035, -12477954.0, 12866126.0, 49.10424404297602, -46.2181956689786, -0.4777688384534997, -0.09267367519434799, 29095.547984590597, -532.1500000000001, -1732517, -5342707, -1744100.0, -5324631.0 
TOI-2407_W_2021-01-12.fits, 1610509668.602024, 49.58201293622013, -46.12552197023005, 232.18191297166968, 48.17392645660616, 1.3419709668232327, 0.8636566968838048, 49.384875421472685, -46.44172282212505, -0.19713751474744612, -0.3162008518950046, 29151.707212605077, 9.239999999999782, -11455126, -3250782, -11454449.0, -3242472.0, 49.92202395258345, -46.38265342421486, 0.3400110163633201, -0.25713145398481174, 29488.1392171916, -215.82000000000016, -14060188, -2125004, -14073902.0, -2125545.0, 49.7699668372431, -46.161146737674606, 0.18795390102297205, -0.03562476744455978, 11413.950376017257, 16.809999999999945, -10024756, 19152333, -10020775.0, 19148942.0, 49.64929893581506, -45.94701101027939, 0.06728599959492954, 0.1785109599506569, 15610.833771735039, 1493.4099999999994, -12470800, 12863731, -12478261.0, 12866379.0, 49.104244098049634, -46.218195645069265, -0.47776883817049765, -0.09267367483921873, 29095.745628281096, -532.1500000000001, -1732472, -5342907, -1743322.0, -5325512.0 
TOI-2407_W_2021-01-12.fits, 1610509873.532172, 49.58201299082084, -46.12552194675749, 232.269487361272, 47.583472261262685, 1.3545348775053947, 0.8786004398280307, 49.38487547583693, -46.44172279881302, -0.19713751498391474, -0.3162008520555304, 29151.70274701207, 9.239999999999782, -11455160, -3250763, -11453996.0, -3242531.0, 49.922024006780305, -46.38265340111846, 0.3400110159594618, -0.25713145436097307, 29487.905624075425, -215.82000000000016, -14059969, -2124859, -14073478.0, -2126034.0, 49.769966891816324, -46.16114671427614, 0.18795390099548115, -0.035624767518655176, 11413.699149607895, 16.809999999999945, -10024476, 19152305, -10020743.0, 19148557.0, 49.64929899062404, -45.947010986848156, 0.06728599980319672, 0.17851095990933175, 15610.875703664602, 1493.4099999999994, -12470601, 12863422, -12478435.0, 12866130.0, 49.10424415293238, -46.21819562124281, -0.4777688378884619, -0.09267367448532582, 29095.9447957973, -532.1500000000001, -1732430, -5343108, -1743685.0, -5325041.0 
TOI-2407_W_2021-01-12.fits, 1610510089.154427, 49.58201304827031, -46.12552192206024, 232.34945373739905, 46.96150767925171, 1.3681849105096784, 0.8943238635716818, 49.38487553303756, -46.44172277428468, -0.1971375152327539, -0.3162008522244406, 29151.696128233503, 9.239999999999782, -11455198, -3250739, -11454197.0, -3242011.0, 49.92202406380484, -46.38265337681698, 0.34001101553452884, -0.25713145475674537, 29487.654917292413, -215.82000000000016, -14059735, -2124704, -14073298.0, -2124842.0, 49.769966949236874, -46.16114668965688, 0.18795390096656206, -0.03562476759664435, 11413.430540698395, 16.809999999999945, -10024176, 19152275, -10020150.0, 19148950.0, 49.64929904829265, -45.947010962194405, 0.0672860000223352, 0.17851095986583232, 15610.922371181294, 1493.4099999999994, -12470390, 12863092, -12478405.0, 12866721.0, 49.1042442106786, -46.2181955961732, -0.47776883759171085, -0.0926736741129659, 29096.156831511613, -532.1500000000001, -1732387, -5343322, -1743173.0, -5324120.0 
TOI-2407_W_2021-01-12.fits, 1610510293.371631, 49.58201310268108, -46.12552189866932, 232.4140673265008, 46.37186840230909, 1.3815337976117095, 0.9092156178141763, 49.38487558721266, -46.44172275105374, -0.19713751546841962, -0.3162008523844193, 29151.68798997213, 9.239999999999782, -11455236, -3250714, -11455135.0, -3242384.0, 49.92202411781313, -46.382653353800904, 0.340011015132049, -0.2571314551315851, 29487.412648572797, -215.82000000000016, -14059509, -2124553, -14074210.0, -2124684.0, 49.76996700362025, -46.16114666633982, 0.18795390093917064, -0.03562476767049816, 11413.171947115326, 16.809999999999945, -10023888, 19152245, -10020467.0, 19148472.0, 49.649299102910945, -45.947010938844684, 0.06728600022986342, 0.17851095982463505, 15610.96905585249, 1493.4099999999994, -12470189, 12862773, -12477616.0, 12866396.0, 49.10424426537039, -46.21819557242963, -0.4777688373106912, -0.09267367376030933, 29096.360088170673, -532.1500000000001, -1732350, -5343527, -1743560.0, -5325368.0 
